PERIOD,YEAR,STATS_VALUE
Annual,2000,18.3
Annual,2002,17.9
Annual,2003,18.3
Annual,2004,17.8
Annual,2005,18.9
Annual,2006,18.2
Annual,2009,18.2
Annual,2011,18.3
Annual,2012,18
Annual,2015,18.3
Annual,2016,18.7
Annual,2017,18.5
Annual,2018,18.5
Annual,2020,19
Annual,2021,19
