PERIOD,YEAR,STATS_VALUE
Annual,1995,1054.4
Annual,2000,977.8
Annual,2002,993.4
Annual,2005,924.1
Annual,2006,892.5
Annual,2009,1040.2
Annual,2011,1482
Annual,2012,1167.9
